timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2022/9/15 15:52:56, 20.07, 40.89, 859.77, 2.04, 0.00
2022/9/15 15:52:56, 20.08, 40.88, 859.79, 2.04, 36.22
2022/9/15 15:52:57, 20.06, 40.82, 859.79, 2.28, 36.33
2022/9/15 15:52:57, 20.07, 40.80, 859.79, 2.40, 36.24
2022/9/15 15:52:58, 20.06, 40.79, 859.79, 2.71, 36.17
2022/9/15 15:52:58, 20.06, 40.79, 859.81, 2.77, 36.28
2045/141/78 0:0:0, 20.08, 40.80, 859.82, 2.77, 36.19
2022/9/15 15:53:0, 20.08, 40.80, 859.80, 2.71, 36.28
2022/9/15 15:53:1, 20.05, 40.82, 859.79, 3.02, 36.22
2022/9/15 15:53:1, 20.06, 40.81, 859.80, 3.14, 36.30
2022/9/15 15:53:2, 20.07, 40.82, 859.78, 3.44, 36.30
2022/9/15 15:53:2, 20.08, 40.83, 859.81, 3.44, 36.19
2022/9/15 15:53:3, 20.08, 40.85, 859.83, 3.08, 36.24
2022/9/15 15:53:3, 20.07, 40.85, 859.80, 3.02, 36.22
2022/9/15 15:53:4, 19.97, 40.84, 859.80, 3.38, 36.26
2022/9/15 15:53:4, 19.96, 40.85, 859.81, 3.44, 36.19
2022/9/15 15:53:5, 20.00, 40.89, 859.79, 3.26, 36.17
2022/9/15 15:53:6, 20.02, 40.91, 859.81, 3.20, 36.28
2045/141/78 0:0:0, 20.06, 40.95, 859.85, 2.77, 36.22
2022/9/15 15:53:8, 20.01, 40.88, 859.81, 3.50, 36.30
2022/9/15 15:53:9, 19.97, 40.90, 859.78, 3.69, 36.39
2022/9/15 15:53:9, 20.00, 40.88, 859.79, 3.63, 36.37
2022/9/15 15:53:10, 20.03, 40.91, 859.76, 3.20, 36.39
2022/9/15 15:53:10, 20.03, 40.91, 859.81, 3.20, 36.39
2022/9/15 15:53:11, 19.98, 40.88, 859.71, 3.32, 36.41
2022/9/15 15:53:11, 19.97, 40.88, 859.77, 3.38, 36.48
2022/9/15 15:53:12, 19.94, 40.91, 859.76, 3.38, 36.39
2022/9/15 15:53:13, 19.95, 40.92, 859.79, 3.38, 36.37
2022/9/15 15:53:14, 19.95, 40.94, 859.78, 3.26, 36.35
2022/9/15 15:53:14, 19.94, 40.94, 859.78, 3.20, 36.37
2022/9/15 15:53:15, 19.94, 40.96, 859.77, 3.08, 36.46
2022/9/15 15:53:15, 19.96, 40.95, 859.81, 3.08, 36.41
2022/9/15 15:53:16, 19.95, 40.96, 859.79, 3.26, 36.35
2022/9/15 15:53:16, 19.95, 40.96, 859.80, 3.20, 36.35
2022/9/15 15:53:17, 19.93, 40.99, 859.80, 3.02, 36.44
2022/9/15 15:53:18, 19.94, 40.99, 859.81, 2.83, 36.33
2022/9/15 15:53:19, 19.95, 41.01, 859.80, 2.40, 36.44
2022/9/15 15:53:19, 19.96, 41.01, 859.83, 2.40, 36.37
2022/9/15 15:53:20, 19.98, 41.03, 859.83, 2.16, 36.35
2022/9/15 15:53:20, 19.98, 41.04, 859.81, 2.16, 36.30
2045/140/39 20:0:0, 20.01, 41.05, 859.84, 1.98, 36.30
2022/9/15 15:53:21, 20.03, 41.06, 859.83, 2.04, 36.26
2022/9/15 15:53:22, 20.04, 41.08, 859.75, 2.04, 36.35
2022/9/15 15:53:22, 20.04, 41.08, 859.79, 2.10, 36.24
2022/9/15 15:53:23, 20.06, 41.04, 859.80, 2.34, 36.33
2022/9/15 15:53:24, 20.06, 41.04, 859.80, 2.34, 36.30
2022/9/15 15:53:25, 20.09, 41.04, 859.80, 2.22, 36.33
2022/9/15 15:53:25, 20.08, 41.03, 859.80, 2.34, 36.37
2022/9/15 15:53:26, 20.05, 41.01, 859.82, 2.71, 36.33
2022/9/15 15:53:26, 20.05, 41.01, 859.82, 2.71, 36.24
2022/9/15 15:53:27, 20.06, 41.01, 859.84, 2.47, 36.35
2022/9/15 15:53:27, 20.07, 41.02, 859.79, 2.47, 36.30
2022/9/15 15:53:28, 20.01, 41.01, 859.79, 2.53, 36.35
