timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2022/9/15 15:52:55, 21.38, 44.41, 863.36, 0.00, 0.00
2022/9/15 15:52:55, 21.39, 44.39, 863.38, 0.00, 88.89
2022/9/15 15:52:56, 21.39, 44.39, 863.37, 0.00, 88.89
2022/9/15 15:52:57, 21.38, 44.39, 863.36, 0.00, 88.89
2022/9/15 15:52:57, 21.38, 44.39, 863.35, 0.00, 88.82
2022/9/15 15:52:58, 21.38, 44.39, 863.38, 0.00, 88.89
2022/9/15 15:52:59, 21.38, 44.39, 863.36, 0.00, 88.89
2022/9/15 15:52:59, 21.39, 44.38, 863.37, 0.00, 88.91
2022/9/15 15:53:0, 21.39, 44.39, 863.40, 0.00, 88.87
2022/9/15 15:53:0, 21.38, 44.39, 863.37, 0.00, 88.85
2022/9/15 15:53:1, 21.38, 44.39, 863.37, 0.00, 88.89
2022/9/15 15:53:1, 21.39, 44.39, 863.39, 0.00, 88.87
2022/9/15 15:53:2, 21.39, 44.38, 863.35, 0.00, 88.85
2022/9/15 15:53:3, 21.39, 44.38, 863.36, 0.00, 88.91
2022/9/15 15:53:4, 21.39, 44.38, 863.35, 0.00, 88.87
2022/9/15 15:53:4, 21.39, 44.38, 863.37, 0.00, 88.87
2022/9/15 15:53:5, 21.38, 44.38, 863.29, 0.00, 88.91
2022/9/15 15:53:5, 21.40, 44.37, 863.36, 0.00, 88.85
2022/9/15 15:53:6, 21.39, 44.37, 863.32, 0.00, 88.82
2022/9/15 15:53:6, 21.39, 44.37, 863.35, 0.00, 88.85
2022/9/15 15:53:7, 21.39, 44.37, 863.30, 0.00, 88.87
2022/9/15 15:53:7, 21.39, 44.39, 863.29, 0.00, 88.85
2022/9/15 15:53:8, 21.39, 44.47, 863.28, 0.00, 88.85
2022/9/15 15:53:9, 21.39, 44.54, 863.31, 1.30, 88.82
2022/9/15 15:53:10, 21.39, 44.67, 863.31, 1.67, 88.82
2022/9/15 15:53:10, 21.38, 44.64, 863.30, 1.49, 88.80
2022/9/15 15:53:11, 21.37, 44.53, 863.31, 1.37, 88.78
2022/9/15 15:53:11, 21.38, 44.53, 863.35, 1.37, 88.80
2022/9/15 15:53:12, 21.37, 44.44, 863.38, 1.12, 88.82
2022/9/15 15:53:12, 21.38, 44.43, 863.39, 1.06, 88.85
2022/9/15 15:53:13, 21.36, 44.40, 863.34, 0.94, 88.82
2022/9/15 15:53:14, 21.36, 44.41, 863.35, 0.94, 88.80
2022/9/15 15:53:14, 21.34, 44.44, 863.38, 0.94, 88.80
2022/9/15 15:53:15, 21.34, 44.44, 863.37, 0.94, 88.82
2022/9/15 15:53:16, 21.33, 44.46, 863.36, 0.75, 88.80
2022/9/15 15:53:16, 21.33, 44.47, 863.39, 0.75, 88.82
2022/9/15 15:53:17, 21.32, 44.48, 863.37, 0.63, 88.80
2022/9/15 15:53:17, 21.32, 44.50, 863.35, 0.63, 88.82
2022/9/15 15:53:18, 21.31, 44.57, 863.38, 0.45, 88.80
2022/9/15 15:53:18, 21.32, 44.59, 863.38, 0.45, 88.65
2022/9/15 15:53:19, 21.33, 44.62, 863.38, 0.45, 88.71
2022/9/15 15:53:20, 21.33, 44.64, 863.33, 0.45, 88.69
2022/9/15 15:53:21, 21.33, 44.68, 863.36, 0.45, 88.71
2022/9/15 15:53:21, 21.34, 44.71, 863.38, 0.45, 88.76
2022/9/15 15:53:22, 21.33, 44.79, 863.33, 0.45, 88.71
2022/9/15 15:53:22, 21.34, 44.80, 863.35, 0.45, 88.78
2022/9/15 15:53:23, 21.34, 44.89, 863.37, 0.14, 88.76
2022/9/15 15:53:23, 21.34, 44.90, 863.37, 0.08, 88.78
2022/9/15 15:53:24, 21.34, 44.92, 863.36, 0.02, 88.74
2022/9/15 15:53:24, 21.34, 44.91, 863.35, 0.02, 88.74
2022/9/15 15:53:25, 21.33, 44.98, 863.34, 0.02, 88.74
